sample_ID1	sample_ID2	Total_cM	Segment_Count
NA19122	NA19107	4.026	1
NA19122	NA19109	4.026	1
NA19122	NA19113	6.741	2
NA19122	NA19114	3.297	1
NA19122	NA19116	4.488	1
NA19122	NA19117	4.026	1
NA19122	NA19118	3.373	1
NA19122	NA19119	5.88	1
NA19122	NA19120	13.494	3
NA19122	NA19121	5.785	2
NA19122	NA19123	509.138	147
NA19122	NA19127	6.574	1
NA19122	NA19131	2.623	1
NA19122	NA19137	3.554	1
NA19122	NA19140	3.032	1
NA19122	NA19142	3.297	1
NA19122	NA19144	6.759	2
NA19122	NA19145	3.616	1
NA19122	NA19148	6.221	2
NA19122	NA19149	7.987	2
NA19122	NA19151	11.427	3
NA19122	NA19152	2.514	1
NA19122	NA19154	6.545	2
NA19122	NA19161	7.802	2
NA19122	NA19171	4.026	1
NA19122	NA19173	7.388	1
NA19122	NA19174	4.026	1
NA19122	NA19175	11.52	2
NA19122	NA19176	4.025	1
NA19122	NA19186	2.19	1
NA19122	NA19197	4.026	1
NA19122	NA19198	10.028	2
NA19122	NA19199	3.017	1
NA19122	NA19200	2.194	1
NA19122	NA19201	10.94	3
NA19122	NA19202	6.576	1
NA19122	NA19203	7.569	2
NA19122	NA19205	6.837	2
NA19122	NA19206	16.203	3
NA19122	NA19208	3.017	1
NA19122	NA19213	4.437	1
NA19122	NA19214	7.058	2
NA19122	NA19215	7.061	2
NA19122	NA19221	6.32	2
NA19122	NA19224	5.597	2
NA19122	NA19225	6.482	1
NA19122	NA19226	3.032	1
NA19122	NA19236	2.514	1
NA19122	NA19237	8.982	2
NA19122	NA19238	4.027	1
NA19122	NA19240	14.97	2
NA19122	NA19256	3.543	1
NA19122	NA19257	3.616	1
NA19123	NA18486	10.949	1
NA19123	NA18498	9.006	1
NA19123	NA18501	3.827	1
NA19123	NA18506	9.33	1
NA19123	NA18518	7.731	1
NA19123	NA18854	4.268	1
NA19123	NA18861	9.601	2
NA19123	NA18873	6.699	1
NA19123	NA18878	6.473	1
NA19123	NA18912	5.527	2
NA19123	NA18917	7.398	1
NA19123	NA19092	2.686	1
NA19123	NA19097	7.661	1
NA19123	NA19100	7.396	1
NA19123	NA19117	12.55	1
NA19123	NA19128	4.975	1
NA19123	NA19129	6.888	1
NA19123	NA19130	4.975	1
NA19123	NA19131	2.623	1
NA19123	NA19132	6.535	1
NA19123	NA19143	4.363	1
NA19123	NA19144	13.625	2
NA19123	NA19148	4.56	1
NA19123	NA19149	6.897	2
NA19123	NA19151	7.921	2
NA19123	NA19174	10.948	1
NA19123	NA19175	10.948	1
NA19123	NA19185	3.013	1
NA19123	NA19186	12.369	1
NA19123	NA19197	3.075	1
NA19123	NA19198	4.215	1
NA19123	NA19199	7.279	2
NA19123	NA19200	3.499	1
NA19123	NA19201	9.039	2
NA19123	NA19202	9.755	2
NA19123	NA19205	11.872	2
NA19123	NA19206	7.741	1
NA19123	NA19207	12.082	2
NA19123	NA19213	5.465	1
NA19123	NA19214	5.039	1
NA19123	NA19221	6.536	2
NA19123	NA19224	8.842	2
NA19123	NA19225	6.207	1
NA19123	NA19226	3.032	1
NA19123	NA19236	3.664	1
NA19123	NA19237	11.078	1
NA19123	NA19238	5.033	1
NA19123	NA19240	7.387	1
NA19123	NA19248	9.965	2
NA19123	NA19249	7.235	2
NA19123	NA19256	9.752	1
NA19123	NA19257	7.392	1
NA19127	NA18485	13.216	4
NA19127	NA18486	6.788	2
NA19127	NA18487	9.534	3
NA19127	NA18497	12.399	3
NA19127	NA18498	8.739	2
NA19127	NA18499	5.656	2
NA19127	NA18500	4.331	1
NA19127	NA18506	4.025	1
NA19127	NA18507	9.177	2
NA19127	NA18517	6.951	2
NA19127	NA18520	6.19	2
NA19127	NA18521	6.389	2
NA19127	NA18854	3.279	1
NA19127	NA18861	5.03	1
NA19127	NA18862	8.934	2
NA19127	NA18865	6.38	2
NA19127	NA18867	7.96	2
NA19127	NA18872	4.025	1
NA19127	NA18873	9.053	2
NA19127	NA18874	4.025	1
NA19127	NA18877	6.516	2
NA19127	NA18878	5.936	2
NA19127	NA18879	6.38	2
NA19127	NA18906	7.517	1
NA19127	NA18909	2.356	1
NA19127	NA18911	6.382	2
NA19127	NA18913	2.356	1
NA19127	NA18916	2.479	1
NA19127	NA18917	6.383	2
NA19127	NA18923	2.357	1
NA19127	NA18924	11.821	2
NA19127	NA18925	11.821	2
NA19127	NA18930	9.097	3
NA19127	NA18935	9.436	3
NA19127	NA19092	2.762	1
NA19127	NA19093	2.357	1
NA19127	NA19094	2.357	1
NA19127	NA19097	10.976	3
NA19127	NA19098	2.355	1
NA19127	NA19099	2.355	1
NA19127	NA19100	10.711	3
NA19127	NA19101	5.902	2
NA19127	NA19107	2.355	1
NA19127	NA19109	6.38	2
NA19127	NA19113	14.264	3
NA19127	NA19114	6.666	2
NA19127	NA19116	4.937	2
NA19127	NA19117	6.389	2
NA19127	NA19118	4.596	1
NA19127	NA19119	6.168	2
NA19127	NA19120	8.674	3
NA19127	NA19123	7.875	1
NA19127	NA19128	6.298	2
NA19127	NA19129	586.904	160
NA19127	NA19130	6.167	2
NA19127	NA19131	2.702	1
NA19127	NA19132	6.167	2
NA19127	NA19137	8.857	3
NA19127	NA19138	2.358	1
NA19127	NA19140	7.531	1
NA19127	NA19142	10.976	3
NA19127	NA19143	6.38	2
NA19127	NA19144	7.93	2
NA19127	NA19145	10.285	3
NA19127	NA19148	4.025	1
NA19127	NA19149	2.355	1
NA19127	NA19150	2.356	1
NA19127	NA19151	10.976	3
NA19127	NA19152	6.38	2
NA19127	NA19154	6.38	2
NA19127	NA19159	2.358	1
NA19127	NA19161	6.39	2
NA19127	NA19171	4.025	1
NA19127	NA19173	10.784	3
NA19127	NA19174	6.389	2
NA19127	NA19175	14.975	2
NA19127	NA19185	2.355	1
NA19127	NA19186	6.389	2
NA19127	NA19198	2.477	1
NA19127	NA19199	2.478	1
NA19127	NA19201	8.047	2
NA19127	NA19202	9.053	2
NA19127	NA19203	2.355	1
NA19127	NA19205	5.729	2
NA19127	NA19206	5.364	2
NA19127	NA19207	2.365	1
NA19127	NA19208	4.025	1
NA19127	NA19210	4.025	1
NA19127	NA19213	8.501	2
NA19127	NA19214	12.788	3
NA19127	NA19215	12.835	3
NA19127	NA19221	6.516	2
NA19127	NA19224	4.331	1
NA19127	NA19226	3.032	1
NA19127	NA19236	3.772	1
NA19127	NA19237	12.644	3
NA19127	NA19238	2.355	1
NA19127	NA19240	4.28	1
NA19127	NA19248	17.46	3
NA19127	NA19249	13.993	3
NA19127	NA19256	7.304	2
NA19127	NA19257	2.355	1
NA19128	NA18486	2.54	1
NA19128	NA18506	6.642	1
NA19128	NA18518	7.657	1
NA19128	NA18861	4.361	1
NA19128	NA18873	2.356	1
NA19128	NA18878	11.471	2
NA19128	NA18917	5.06	1
NA19128	NA18924	2.356	1
NA19128	NA19097	4.975	1
NA19128	NA19100	4.975	1
NA19128	NA19117	4.975	1
NA19128	NA19129	650.467	168
NA19128	NA19130	5.384	1
NA19128	NA19132	4.975	1
NA19128	NA19137	13.946	1
NA19128	NA19143	4.363	1
NA19128	NA19144	9.008	2
NA19128	NA19149	4.361	1
NA19128	NA19150	2.361	1
NA19128	NA19151	9.428	2
NA19128	NA19174	4.683	1
NA19128	NA19175	4.362	1
NA19128	NA19185	3.017	1
NA19128	NA19186	10.152	2
NA19128	NA19199	3.059	1
NA19128	NA19201	4.362	1
NA19128	NA19202	3.063	1
NA19128	NA19205	6.402	2
NA19128	NA19206	7.084	2
NA19128	NA19207	4.975	1
NA19128	NA19213	2.753	1
NA19128	NA19221	7.516	2
NA19128	NA19224	8.385	2
NA19128	NA19225	4.974	1
NA19128	NA19236	3.664	1
NA19128	NA19237	4.975	1
NA19128	NA19238	4.974	1
NA19128	NA19240	4.975	1
NA19128	NA19248	2.356	1
NA19128	NA19249	5.06	1
NA19128	NA19256	3.174	1
NA19128	NA19257	3.081	1
NA19129	NA18878	6.548	1
NA19129	NA18917	4.202	1
NA19129	NA18924	11.061	1
NA19129	NA19143	3.59	1
NA19129	NA19174	6.888	1
NA19129	NA19186	9.379	2
NA19129	NA19198	2.477	1
NA19129	NA19201	4.364	1
NA19129	NA19206	3.3	1
NA19129	NA19213	3.617	1
NA19129	NA19225	3.85	1
NA19129	NA19237	6.888	1
NA19129	NA19249	7.672	1
NA19129	NA19256	4.498	1
NA19130	NA18498	2.165	1
NA19130	NA18506	3.955	1
NA19130	NA18518	4.97	1
NA19130	NA18520	2.172	1
NA19130	NA18861	6.912	2
NA19130	NA18873	4.911	2
NA19130	NA18878	7.139	2
NA19130	NA18917	9.462	2
NA19130	NA18924	2.355	1
NA19130	NA19097	4.992	1
NA19130	NA19100	5.096	1
NA19130	NA19117	4.975	1
NA19130	NA19129	4.202	1
NA19130	NA19131	4.432	1
NA19130	NA19132	475.667	140
NA19130	NA19137	4.992	1
NA19130	NA19143	8.038	2
NA19130	NA19144	6.978	2
NA19130	NA19149	4.378	1
NA19130	NA19150	2.357	1
NA19130	NA19151	4.974	1
NA19130	NA19174	4.683	1
NA19130	NA19175	4.362	1
NA19130	NA19185	3.033	1
NA19130	NA19186	4.992	1
NA19130	NA19199	3.059	1
NA19130	NA19201	4.362	1
NA19130	NA19202	3.063	1
NA19130	NA19205	14.419	2
NA19130	NA19206	3.059	1
NA19130	NA19207	7.774	2
NA19130	NA19213	2.753	1
NA19130	NA19221	3.063	1
NA19130	NA19224	4.992	1
NA19130	NA19225	4.974	1
NA19130	NA19236	4.7	1
NA19130	NA19237	4.975	1
NA19130	NA19238	4.974	1
NA19130	NA19240	4.975	1
NA19130	NA19248	2.355	1
NA19130	NA19249	5.06	1
NA19130	NA19256	3.174	1
NA19130	NA19257	3.098	1
NA19131	NA18924	5.685	1
NA19131	NA19092	4.857	2
NA19131	NA19206	4.704	2
NA19131	NA19225	2.631	1
NA19131	NA19237	4.694	2
NA19131	NA19256	4.336	2
NA19132	NA18498	2.165	1
NA19132	NA18501	7.853	2
NA19132	NA18506	4.018	1
NA19132	NA18518	5.542	1
NA19132	NA18520	2.172	1
NA19132	NA18859	2.158	1
NA19132	NA18861	5.546	1
NA19132	NA18873	2.373	1
NA19132	NA18878	7.712	2
NA19132	NA18917	10.938	1
NA19132	NA18924	8.04	2
NA19132	NA19092	2.158	1
NA19132	NA19097	9.045	2
NA19132	NA19100	13.785	3
NA19132	NA19117	7.705	2
NA19132	NA19129	4.774	1
NA19132	NA19131	506.101	145
NA19132	NA19137	9.102	2
NA19132	NA19143	8.038	2
NA19132	NA19144	16.391	3
NA19132	NA19149	4.378	1
NA19132	NA19150	2.357	1
NA19132	NA19151	6.534	1
NA19132	NA19174	5.547	1
NA19132	NA19175	6.535	1
NA19132	NA19186	6.552	1
NA19132	NA19198	3.539	1
NA19132	NA19199	13.573	3
NA19132	NA19201	10.56	2
NA19132	NA19202	7.088	2
NA19132	NA19206	5.14	2
NA19132	NA19207	9.336	1
NA19132	NA19213	3.617	1
NA19132	NA19214	4.178	1
NA19132	NA19221	3.063	1
NA19132	NA19225	9.598	2
NA19132	NA19237	8.606	2
NA19132	NA19249	9	2
NA19132	NA19256	7.51	3
NA19137	NA18486	4.025	1
NA19137	NA18506	4.026	1
NA19137	NA18520	4.027	1
NA19137	NA18861	9.508	2
NA19137	NA18873	4.929	2
NA19137	NA18912	4.027	1
NA19137	NA18917	11.435	3
NA19137	NA18924	6.38	2
NA19137	NA19097	9.221	2
NA19137	NA19100	9.153	2
NA19137	NA19117	8.389	2
NA19137	NA19129	2.477	1
NA19137	NA19143	7.059	2
NA19137	NA19144	4.025	1
NA19137	NA19148	4.025	1
NA19137	NA19149	5.587	2
NA19137	NA19150	2.357	1
NA19137	NA19151	12.616	3
NA19137	NA19174	7.042	2
NA19137	NA19175	9.477	3
NA19137	NA19186	9.225	2
NA19137	NA19198	6.497	2
NA19137	NA19199	6.581	2
NA19137	NA19201	10.596	3
NA19137	NA19202	7.042	2
NA19137	NA19207	5.078	1
NA19137	NA19213	10.512	2
NA19137	NA19214	4.025	1
NA19137	NA19221	7.043	2
NA19137	NA19237	9.087	2
NA19137	NA19249	12.868	3
NA19137	NA19256	4.025	1
NA19138	NA18485	4.975	1
NA19138	NA18486	2.013	1
NA19138	NA18487	7.396	1
NA19138	NA18497	7.401	1
NA19138	NA18499	4.364	1
NA19138	NA18500	7.394	1
NA19138	NA18501	3.614	1
NA19138	NA18502	5.517	1
NA19138	NA18505	4.359	1
NA19138	NA18506	9.414	2
NA19138	NA18507	2.01	1
NA19138	NA18517	7.398	1
NA19138	NA18518	7.394	1
NA19138	NA18521	9.472	2
NA19138	NA18853	4.553	1
NA19138	NA18859	2.481	1
NA19138	NA18860	2.484	1
NA19138	NA18861	4.361	1
NA19138	NA18862	5.089	2
NA19138	NA18865	5.547	1
NA19138	NA18867	7.05	2
NA19138	NA18872	4.287	1
NA19138	NA18873	2.356	1
NA19138	NA18874	5.065	2
NA19138	NA18877	2.359	1
NA19138	NA18878	7.556	2
NA19138	NA18879	5.76	1
NA19138	NA18881	5.463	1
NA19138	NA18906	7.398	1
NA19138	NA18909	4.975	1
NA19138	NA18911	5.547	1
NA19138	NA18913	4.367	2
NA19138	NA18916	3.589	1
NA19138	NA18917	4.977	1
NA19138	NA18923	5.55	1
NA19138	NA18924	2.356	1
NA19138	NA18925	7.399	1
NA19138	NA18930	4.977	1
NA19138	NA18935	6.537	1
NA19138	NA19093	8.183	2
NA19138	NA19096	5.033	1
NA19138	NA19097	7.399	1
NA19138	NA19098	4.363	1
NA19138	NA19100	7.396	1
NA19138	NA19101	9.949	2
NA19138	NA19109	7.398	1
NA19138	NA19113	7.401	1
NA19138	NA19116	6.995	3
NA19138	NA19117	7.563	2
NA19138	NA19118	6.211	1
NA19138	NA19120	9.751	2
NA19138	NA19123	7.401	1
NA19138	NA19128	4.975	1
NA19138	NA19129	6.626	1
NA19138	NA19130	4.975	1
NA19138	NA19132	5.547	1
NA19138	NA19137	5.06	1
NA19138	NA19140	2.358	1
NA19138	NA19142	7.399	1
NA19138	NA19143	4.363	1
NA19138	NA19144	7.401	1
NA19138	NA19145	3.081	1
NA19138	NA19147	2.01	1
NA19138	NA19148	2.01	1
NA19138	NA19149	6.403	2
NA19138	NA19150	2.357	1
NA19138	NA19151	7.398	1
NA19138	NA19152	10.479	2
NA19138	NA19154	7.059	2
NA19138	NA19159	5.041	1
NA19138	NA19161	7.401	1
NA19138	NA19171	2.484	1
NA19138	NA19173	9.885	2
NA19138	NA19174	7.401	1
NA19138	NA19175	10.219	2
NA19138	NA19176	7.076	2
NA19138	NA19185	3.017	1
NA19138	NA19186	11.819	2
NA19138	NA19197	5.047	2
NA19138	NA19199	6.096	2
NA19138	NA19201	4.364	1
NA19138	NA19202	3.065	1
NA19138	NA19205	5.547	1
NA19138	NA19206	6.096	2
NA19138	NA19207	5.549	1
NA19138	NA19213	3.617	1
NA19138	NA19214	4.981	1
NA19138	NA19221	5.076	2
NA19138	NA19224	10.411	2
NA19138	NA19225	5.037	1
NA19138	NA19226	4.034	1
NA19138	NA19236	3.664	1
NA19138	NA19237	7.401	1
NA19138	NA19238	7.047	2
NA19138	NA19240	7.56	2
NA19138	NA19248	5.393	2
NA19138	NA19249	10.564	2
NA19138	NA19256	3.174	1
NA19138	NA19257	3.081	1
NA19139	NA18485	9.004	2
NA19139	NA18486	6.038	2
NA19139	NA18487	11.557	2
NA19139	NA18497	7.402	1
NA19139	NA18498	5.043	1
NA19139	NA18499	7.402	1
NA19139	NA18500	7.532	1
NA19139	NA18501	3.827	1
NA19139	NA18502	5.515	1
NA19139	NA18505	7.828	2
NA19139	NA18506	13.791	3
NA19139	NA18507	2.512	1
NA19139	NA18517	7.399	1
NA19139	NA18518	7.731	1
NA19139	NA18520	4.025	1
NA19139	NA18521	11.56	2
NA19139	NA18853	4.553	1
NA19139	NA18854	5.693	1
NA19139	NA18860	4.027	1
NA19139	NA18861	4.361	1
NA19139	NA18862	5.106	2
NA19139	NA18865	11.883	2
NA19139	NA18867	11.081	3
NA19139	NA18872	11.78	3
NA19139	NA18873	5.648	2
NA19139	NA18874	9.148	3
NA19139	NA18877	7.124	2
NA19139	NA18878	9.409	2
NA19139	NA18879	9.802	2
NA19139	NA18881	3.106	1
NA19139	NA18906	7.413	1
NA19139	NA18909	8.442	2
NA19139	NA18911	14.893	3
NA19139	NA18912	7.086	2
NA19139	NA18913	4.367	2
NA19139	NA18916	6.101	2
NA19139	NA18917	10.562	2
NA19139	NA18923	7.401	1
NA19139	NA18924	6.381	2
NA19139	NA18925	11.424	2
NA19139	NA18930	11.514	3
NA19139	NA18935	7.751	1
NA19139	NA19092	2.424	1
NA19139	NA19093	5.55	1
NA19139	NA19094	7.74	1
NA19139	NA19095	11.56	2
NA19139	NA19096	5.033	1
NA19139	NA19097	11.56	2
NA19139	NA19098	4.38	1
NA19139	NA19099	3.175	1
NA19139	NA19100	11.487	2
NA19139	NA19101	10.296	2
NA19139	NA19102	2.013	1
NA19139	NA19103	7.097	2
NA19139	NA19107	5.037	1
NA19139	NA19108	9.409	2
NA19139	NA19109	9.573	2
NA19139	NA19113	11.434	2
NA19139	NA19114	7.394	1
NA19139	NA19115	11.422	2
NA19139	NA19116	4.379	2
NA19139	NA19117	11.596	3
NA19139	NA19118	6.212	1
NA19139	NA19119	7.4	1
NA19139	NA19120	13.783	3
NA19139	NA19121	14.409	2
NA19139	NA19122	6.503	2
NA19139	NA19123	7.534	1
NA19139	NA19127	13.201	4
NA19139	NA19128	4.975	1
NA19139	NA19129	8.239	2
NA19139	NA19130	4.992	1
NA19139	NA19132	10.577	2
NA19139	NA19137	588.048	158
NA19139	NA19138	566.672	156
NA19139	NA19140	5.403	2
NA19139	NA19141	10.569	2
NA19139	NA19142	11.437	2
NA19139	NA19143	8.406	2
NA19139	NA19144	15.981	3
NA19139	NA19145	7.128	2
NA19139	NA19146	7.097	2
NA19139	NA19147	6.035	2
NA19139	NA19148	6.035	2
NA19139	NA19149	6.539	2
NA19139	NA19150	2.357	1
NA19139	NA19151	14.891	3
NA19139	NA19152	11.425	2
NA19139	NA19153	4.025	1
NA19139	NA19154	8.268	2
NA19139	NA19159	5.042	1
NA19139	NA19160	7.878	1
NA19139	NA19161	11.776	2
NA19139	NA19171	4.025	1
NA19139	NA19172	4.314	1
NA19139	NA19173	7.534	1
NA19139	NA19174	9.583	2
NA19139	NA19175	11.433	2
NA19139	NA19176	7.082	2
NA19139	NA19177	8.382	2
NA19139	NA19184	16.388	3
NA19139	NA19185	3.152	1
NA19139	NA19186	11.901	2
NA19139	NA19189	11.163	3
NA19139	NA19190	6.566	2
NA19139	NA19191	9.102	3
NA19139	NA19197	2.01	1
NA19139	NA19198	6.068	2
NA19139	NA19199	9.64	3
NA19139	NA19200	5.687	1
NA19139	NA19201	11.863	3
NA19139	NA19202	15.936	4
NA19139	NA19203	12.108	3
NA19139	NA19204	2.373	1
NA19139	NA19205	7.412	1
NA19139	NA19206	7.399	1
NA19139	NA19207	6.554	1
NA19139	NA19208	7.107	2
NA19139	NA19209	12.135	4
NA19139	NA19210	4.025	1
NA19139	NA19211	7.086	2
NA19139	NA19213	7.644	2
NA19139	NA19214	13.941	3
NA19139	NA19215	9.492	2
NA19139	NA19221	9.109	3
NA19139	NA19223	9.418	2
NA19139	NA19224	11.566	2
NA19139	NA19225	5.037	1
NA19139	NA19226	7.066	2
NA19139	NA19235	7.409	1
NA19139	NA19236	3.664	1
NA19139	NA19237	11.561	2
NA19139	NA19238	7.047	2
NA19139	NA19240	7.566	2
NA19139	NA19247	5.545	1
NA19139	NA19248	8.885	3
NA19139	NA19249	10.571	2
NA19139	NA19256	7.199	2
NA19139	NA19257	3.099	1
NA19139	NA19258	9.085	2
NA19140	NA18485	6.131	2
NA19140	NA18486	4.026	1
NA19140	NA18487	5.403	2
NA19140	NA18497	11.72	4
NA19140	NA18498	9.346	3
NA19140	NA18499	5.392	2
NA19140	NA18500	3.034	1
NA19140	NA18517	9.416	3
NA19140	NA18520	2.335	1
NA19140	NA18521	6.411	2
NA19140	NA18861	2.355	1
NA19140	NA18862	5.649	2
NA19140	NA18865	2.369	1
NA19140	NA18873	5.405	2
NA19140	NA18874	3.05	1
NA19140	NA18877	2.369	1
NA19140	NA18878	3.179	1
NA19140	NA18879	2.369	1
NA19140	NA18881	3.05	1
NA19140	NA18906	5.403	2
NA19140	NA18909	2.357	1
NA19140	NA18911	2.357	1
NA19140	NA18913	3.063	1
NA19140	NA18917	8.937	2
NA19140	NA18923	2.356	1
NA19140	NA18924	5.685	1
NA19140	NA18925	5.685	1
NA19140	NA18930	2.358	1
NA19140	NA18935	4.693	2
NA19140	NA19093	2.356	1
NA19140	NA19097	5.403	2
NA19140	NA19098	4.943	2
NA19140	NA19100	5.403	2
NA19140	NA19101	3.065	1
NA19140	NA19109	2.356	1
NA19140	NA19113	5.408	2
NA19140	NA19116	2.357	1
NA19140	NA19117	2.358	1
NA19140	NA19118	3.034	1
NA19140	NA19120	2.358	1
NA19140	NA19123	3.034	1
NA19140	NA19128	2.357	1
NA19140	NA19130	2.369	1
NA19140	NA19132	2.369	1
NA19140	NA19137	2.369	1
NA19140	NA19142	433.238	126
NA19140	NA19143	8.271	2
NA19140	NA19145	2.369	1
NA19140	NA19149	2.369	1
NA19140	NA19150	6.479	2
NA19140	NA19151	8.867	3
NA19140	NA19152	2.356	1
NA19140	NA19154	2.356	1
NA19140	NA19159	6.384	2
NA19140	NA19161	2.358	1
NA19140	NA19171	3.565	1
NA19140	NA19173	9.497	3
NA19140	NA19174	2.358	1
NA19140	NA19175	5.392	2
NA19140	NA19185	5.347	2
NA19140	NA19186	5.085	2
NA19140	NA19201	2.358	1
NA19140	NA19202	5.392	2
NA19140	NA19205	11.562	3
NA19140	NA19206	3.032	1
NA19140	NA19207	2.369	1
NA19140	NA19214	3.034	1
NA19140	NA19221	2.358	1
NA19140	NA19224	3.034	1
NA19140	NA19226	3.032	1
NA19140	NA19237	5.392	2
NA19140	NA19238	2.356	1
NA19140	NA19248	2.356	1
NA19140	NA19249	2.356	1
NA19140	NA19257	2.369	1
NA19141	NA18485	8.708	2
NA19141	NA18486	15.102	2
NA19141	NA18487	4.025	1
NA19141	NA18497	13.425	2
NA19141	NA18499	12.439	3
NA19141	NA18500	5.347	1
NA19141	NA18501	3.402	1
NA19141	NA18502	3.393	1
NA19141	NA18505	4.36	1
NA19141	NA18506	12.147	3
NA19141	NA18507	16.178	4
NA19141	NA18517	8.923	2
NA19141	NA18518	3.496	1
NA19141	NA18520	4.026	1
NA19141	NA18521	19.195	4
NA19141	NA18853	3.496	1
NA19141	NA18861	5.719	2
NA19141	NA18862	2.978	1
NA19141	NA18865	7.904	2
NA19141	NA18867	4.025	1
NA19141	NA18872	7.521	2
NA19141	NA18873	2.538	1
NA19141	NA18874	12.786	3
NA19141	NA18877	4.025	1
NA19141	NA18878	10.86	2
NA19141	NA18879	4.027	1
NA19141	NA18881	6.493	1
NA19141	NA18906	6.535	1
NA19141	NA18909	4.683	1
NA19141	NA18911	16.074	3
NA19141	NA18912	4.025	1
NA19141	NA18916	3.174	1
NA19141	NA18917	8.71	2
NA19141	NA18923	3.279	1
NA19141	NA18924	8.06	2
NA19141	NA18925	8.061	2
NA19141	NA18930	7.125	2
NA19141	NA18935	4.692	1
NA19141	NA19095	10.569	2
NA19141	NA19096	3.496	1
NA19141	NA19097	10.561	2
NA19141	NA19098	10.048	2
NA19141	NA19100	16.25	3
NA19141	NA19101	4.367	1
NA19141	NA19102	4.026	1
NA19141	NA19103	4.027	1
NA19141	NA19107	9.184	2
NA19141	NA19108	13.208	3
NA19141	NA19109	7.522	2
NA19141	NA19113	11.823	2
NA19141	NA19114	3.496	1
NA19141	NA19115	15.873	3
NA19141	NA19116	13.572	3
NA19141	NA19117	7.568	2
NA19141	NA19118	5.347	1
NA19141	NA19120	19.039	3
NA19141	NA19121	4.693	1
NA19141	NA19123	10.95	1
NA19141	NA19127	4.025	1
NA19141	NA19128	4.683	1
NA19141	NA19129	3.496	1
NA19141	NA19130	7.226	2
NA19141	NA19132	6.535	1
NA19141	NA19137	4.027	1
NA19141	NA19138	7.401	1
NA19141	NA19142	480.316	139
NA19141	NA19143	8.388	2
NA19141	NA19144	14.975	2
NA19141	NA19145	4.025	1
NA19141	NA19146	9.711	2
NA19141	NA19148	9.712	2
NA19141	NA19151	8.204	2
NA19141	NA19152	13.206	3
NA19141	NA19153	4.025	1
NA19141	NA19154	4.025	1
NA19141	NA19160	4.372	1
NA19141	NA19161	8.718	2
NA19141	NA19171	9.711	2
NA19141	NA19172	11.51	3
NA19141	NA19173	9.823	2
NA19141	NA19174	15.101	2
NA19141	NA19175	7.2	2
NA19141	NA19176	3.495	1
NA19141	NA19177	7.2	2
NA19141	NA19184	7.522	2
NA19141	NA19186	8.72	2
NA19141	NA19189	10.63	3
NA19141	NA19190	11.649	3
NA19141	NA19191	4.026	1
NA19141	NA19201	7.713	2
NA19141	NA19202	3.343	1
NA19141	NA19206	6.504	1
NA19141	NA19207	6.543	1
NA19141	NA19208	4.027	1
NA19141	NA19209	4.025	1
NA19141	NA19210	9.714	2
NA19141	NA19211	6.628	2
NA19141	NA19213	6.778	2
NA19141	NA19214	8.203	2
NA19141	NA19215	14.318	3
NA19141	NA19221	6.07	2
NA19141	NA19222	2.043	1
NA19141	NA19224	9.373	2
NA19141	NA19225	3.495	1
NA19141	NA19235	10.303	2
NA19141	NA19236	4.683	1
NA19141	NA19237	15.099	2
NA19141	NA19238	7.928	2
NA19141	NA19239	5.899	1
NA19141	NA19248	7.569	2
NA19141	NA19249	7.522	2
NA19141	NA19256	10.498	2
NA19141	NA19258	8.708	2
NA19142	NA18486	9.331	2
NA19142	NA18498	8.28	2
NA19142	NA18501	3.827	1
NA19142	NA18506	11.421	2
NA19142	NA18518	12.113	2
NA19142	NA18520	4.026	1
NA19142	NA18861	5.546	1
NA19142	NA18873	9.462	3
NA19142	NA18878	7.739	1
NA19142	NA18917	14.965	2
NA19142	NA18924	10.415	3
NA19142	NA19092	2.686	1
NA19142	NA19096	5.033	1
NA19142	NA19097	11.776	2
NA19142	NA19100	16.262	3
NA19142	NA19109	11.692	2
NA19142	NA19116	9.353	3
NA19142	NA19117	9.572	2
NA19142	NA19123	7.661	1
NA19142	NA19128	4.975	1
NA19142	NA19129	10.989	2
NA19142	NA19130	4.987	1
NA19142	NA19131	2.623	1
NA19142	NA19132	6.547	1
NA19142	NA19137	9.099	2
NA19142	NA19143	13.409	3
NA19142	NA19144	10.56	2
NA19142	NA19147	4.457	1
NA19142	NA19148	4.025	1
NA19142	NA19149	4.373	1
NA19142	NA19150	5.834	2
NA19142	NA19151	15.164	3
NA19142	NA19154	8.267	2
NA19142	NA19159	5.039	1
NA19142	NA19161	11.687	2
NA19142	NA19173	11.302	2
NA19142	NA19174	11.686	2
NA19142	NA19175	11.688	2
NA19142	NA19185	3.029	1
NA19142	NA19186	11.71	2
NA19142	NA19197	3.035	1
NA19142	NA19199	6.094	2
NA19142	NA19200	4.026	1
NA19142	NA19201	7.737	1
NA19142	NA19202	6.482	2
NA19142	NA19205	13.571	2
NA19142	NA19206	7.657	1
NA19142	NA19207	10.573	2
NA19142	NA19213	7.642	2
NA19142	NA19214	9.064	2
NA19142	NA19221	9.131	3
NA19142	NA19224	13.357	2
NA19142	NA19225	9.066	2
NA19142	NA19226	3.032	1
NA19142	NA19236	4.695	1
NA19142	NA19237	11.688	2
NA19142	NA19238	5.04	1
NA19142	NA19240	7.661	1
NA19142	NA19248	9.414	3
NA19142	NA19249	10.563	2
NA19142	NA19256	7.199	2
NA19142	NA19257	3.093	1
NA19143	NA19148	8.442	2
